ont_id,clean_names,DOI,gene_name
AR-266,AR 266,https://doi.org/10.1200/jco.2008.17.2882,ZBTB16
AR-266,AR 266,https://doi.org/10.1200/jco.2008.17.2882,ZBTB43
AR-266,AR 266,https://doi.org/10.1200/jco.2008.17.2882,ZC3HAV1
AR-266,AR 266,https://doi.org/10.1200/jco.2008.17.2882,ZFAND5
AR-266,AR 266,https://doi.org/10.1200/jco.2008.17.2882,ZMIZ1
AR-266,AR 266,https://doi.org/10.1200/jco.2008.17.2882,ZNF337
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,NEDD4L
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,BMPR1B
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,MAOA
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,PMEPA1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,GALNT7
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ZBTB16
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ARHGAP6
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,TMEM192
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,PDLIM5
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,STEAP2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,STEAP1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,FOLH1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,GLUD1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,DLX1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,KLF15
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ZNF649
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ABCC4
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ARHGEF26
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,SPON2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ACSL3
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,C19orf48
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,C1orf21
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,GREB1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ADRB2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ZNF613
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ACACA
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,SLC35F2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ELL2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,RHOU
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,IVD
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,PPP3CA
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,SLC25A27
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,AR
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,TMCC3
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ERGIC1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,DCXR
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,PLEKHH1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,SYNGR2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,PDE9A
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ALDH6A1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,GATA2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,TRIM36
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,FGFRL1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,MLPH
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,SH3RF1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,SPDEF
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,IRS2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,MBOAT2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,SORD
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,HPN
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,TUBA3D
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ZG16B
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,FASN
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,C1orf116
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,BAIAP2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,RAMP1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,IRX3
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,PLD6
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,SLC22A5
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,CYP39A1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,GRIN3A
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,NKX3-1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,PLA2G7
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ANKS1B
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,UNC13B
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,TTLL12
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ANKRD29
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,LIMCH1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,H2AFJ
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ACSM3
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,VIPR1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,TBX3
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,TM7SF2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,TMPRSS2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,CREB3L4
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ACADL
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,TUB
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,LGR4
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,CCND1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,CDYL2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,RANBP3L
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ZNF577
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,RDH11
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,IRS1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,HOMER2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,MYC
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,KLK4
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,AFF3
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ZNF385B
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,MCCC2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,IGF1R
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,LONRF2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,COLEC12
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,CHPT1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,ACPP
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,CROT
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,KCNN2
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,GLYATL1
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,EHF
ARPC_pure_UP,ARPC pure UP,https://doi.org/10.1016/j.celrep.2022.110595,CPNE4
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,RPL7
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SESN3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,EIF1B
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MARCKSL1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,IGFBP5
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,VIM
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SOX4
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,TMSB10
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,RDH10
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,FTL
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,GNAI1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ATXN7L3B
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,PITX1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,UGT2B15
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,TUBA1A
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,IGFBP2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SNHG8
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CITED2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,PAGE1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,UGT2B11
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ASPH
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SEMA3C
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ABRACL
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,NR2F1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,HSPA8
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CBLN2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,LGALS1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CHPT1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,GSTA1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ST3GAL1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,DDC
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ATP2B1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CD24
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MDK
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,LDHB
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SELENBP1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,TMSB4X
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ADD3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CKB
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CAMK2N1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,LMO4
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,HSPA5
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SPON2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,LTN1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,AIDA
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CALR
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MT-CO3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MT-ND1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MT-CO1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SEC61B
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,VAV3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,HSP90B1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,PLA2G2A
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,AR
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SEC11C
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MID1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,TOX3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,WNT5A
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,BROX
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MRPL41
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ANKRD29
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MANF
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,LRRN1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CHCHD2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ADRA2A
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,NOP10
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,FAM198B
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CREB3L4
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MAT2A
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,NIPSNAP3A
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CRELD2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,TSPAN8
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,H3F3A
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,PDIA6
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ANK3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,PDIA3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ARPC5
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,GTF3C6
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,S100A11
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,HSP90AB1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,PRUNE2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,PARK7
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,KRT18
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,HMGCS2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ATP6V1G1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ADGRV1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,INSIG2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MLEC
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,TMEM144
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MIA3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ATP1B1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,PDIA4
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,HOXA10
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ATP11A
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SMIM14
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,LAMA3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ZBTB43
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ITM2B
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,COX7A2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,LCP1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MRPL20
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,LAMTOR5
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,P4HB
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MRPL57
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,GUK1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,TMED2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MTRNR2L12
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ARRDC3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SYT4
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ATG3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SDF2L1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,TMEM59
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CCT8
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,COA3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CSTB
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,LYPLAL1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,FBXO9
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,GSTA4
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ARL6IP5
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MYL6
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ZNF503
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SCP2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,RAP2B
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,CALD1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,DNAJC3
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,SSR1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,PPIB
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,DNPH1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,GLO1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,DBI
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,C1orf122
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,RDH11
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MINOS1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ATP6V0E1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MYDGF
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,TIMM17A
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ARFGEF1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,AGTRAP
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ARF4
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,MRPL55
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,TSC22D1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,LAMP2
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,DDOST
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,AP1S1
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,DENND1B
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ARHGAP29
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,ENAH
ENZ-induced clusters,ENZ-induced clusters,https://doi.org/10.1038/s41467-021-25624-1,BARD1
